,comments,like_count,reply_count,author_name,author_url_profile
537,Shami line length bowling in test matches is better than bumrah.,1,1,manish aryan,http://www.youtube.com/channel/UCpVGQ08c6m8MAT7G__CjIdg
538,Flat wicket. This ground was responsible for 380 total in first 2 Odis,1,1,Balkeet007,http://www.youtube.com/channel/UCx1zQojf8lWUsmpX396hcuQ
539,&quot;&quot;I pray whosoever Random person Reads this Become successful and achieve everything ❤️❤️❤️❤️,0,0,KORALA MAAN,http://www.youtube.com/channel/UC5q7ikVvDh1m1pTUxj98Lcw
540,"I often wonder how prithvi shaw lost his hair like he is in 40s , just 2-3 years back he has played U-19...",0,1,Kr,http://www.youtube.com/channel/UCSRLVBGCxfyRsD-qA-Lol1w
541,Why match drawn.. Even we r in more score ?🙄🙄,0,1,PAVAN KUMAR,http://www.youtube.com/channel/UC6lv0IPs4XOv7_keZRvWOcg
542,32 cutlets,0,0,nadhu Gaming,http://www.youtube.com/channel/UCAttfxvtEuhl9V2ni1tNiJQ
543,Can’t even beat the Australia a team without warner smith,1,1,Rohith Eshwarwak,http://www.youtube.com/channel/UCK86FWu-q_xEJ0TBWV2GwiQ
544,മലയാളീസ് ഉണ്ടോ,0,0,LUTTAPPI MEDIA,http://www.youtube.com/channel/UChkAkrIlEfmrmd6qLH2wwaA
545,Shami back to back bouncer good too see that others should do the same we need that bouncer in the match from all coz Smith labuschange are the main wicket in this tour.,0,2,Ajaz ahmad,http://www.youtube.com/channel/UCCAVsM1p6gzekndSBt-lhpw
546,But the 1st test match is on 17th DECEMBER???,0,0,udai mishra,http://www.youtube.com/channel/UC74P-eML1LOTAE1fqPQlIRg
547,Akshay Kumar&#39;s add is very annoying 😏,1,0,Ankit Ghatye,http://www.youtube.com/channel/UCoYmdGXWig2u3SbNdV5wzZQ
548,3-1 to australia,1,0,Atharva Shirsath,http://www.youtube.com/channel/UCuNzqvH8txDrRU97GXeiaGQ
549,Good job,0,0,anand sharma,http://www.youtube.com/channel/UCvEL6h8d-bDYY283HM0C6Zg
550,The pink ball literally has nothing in it for bowlers after 40 overs..,26,5,Abdul haque Mohammed,http://www.youtube.com/channel/UCYtGteaU5IDvbQ7pbMGDGKQ
551,This Pink Ball may be more visible to the Batsmen...But almost invisible to the spectators 😂,110,6,vishvendra sharma,http://www.youtube.com/channel/UCsHzrVzItAUYL1Ohcobpubg
552,"I guess this is very fast highlights package,",0,0,RATHESH THE VLOGGER,http://www.youtube.com/channel/UCF8u1GsuLyu3ry8415S2gCw
553,McDermott really put on a show of his off drives ❤️,5,0,Devesh Gupta,http://www.youtube.com/channel/UCcxIXPb-_-3zqj0JOx1r7Zg
554,Bhai yr suscribe..kr do ap ka kya jaya..ga.....<br />Bs ik button click krna.ha...kr do  yr..plz.....<br /> Suscribe kr do,0,0,Kdm GAMING,http://www.youtube.com/channel/UCjcyiSOq2nk4hiCAZ84NpTA
555,Who others face fps problem in start,1,0,PHONE T20 technology,http://www.youtube.com/channel/UC6vN9HXaGhCSMvnJIjBRAlA
556,Dat ball sound with less crwd❤️,1,0,SEVAL INDIA,http://www.youtube.com/channel/UCs1RggqLFvu4T0pAAP6BjEA
557,Vhai e kya ho rahi hai....india itne jaldi kyu bating chod dia,0,0,Rajesh Naskar,http://www.youtube.com/channel/UCLP7nL_EIuiYeSI-ywfIgnA
558,Ipl bas khilao...indian lalchhiyon ko....,1,0,lalit lakhore,http://www.youtube.com/channel/UCyjJNy0dcPhpCOBOsCRCozg
559,Shami shining ❤️😎,0,0,#SUMIT Singh,http://www.youtube.com/channel/UCu9cik_4t4Z10orsaN6vGfQ
560,24patties 32cuttlets. Mera DIMAG KHRAB HO GYA BC ab.,0,0,Anany,http://www.youtube.com/channel/UCzNguXrXHgVMMUpTuKF-7yw
561,Bhai ind vs aus ka test match on,0,0,Sarita Pandey,http://www.youtube.com/channel/UCXr_gIwcz5IC1tSkt7iJXXw
562,Ye channel Australia ka h ya india me kisi ne Australia ke naam pe channel banaya h ?,0,0,Shaikh Zulfikar,http://www.youtube.com/channel/UCzMosL2i7eQLd5Yq48bofcA
563,Saini is having a terrible tour so far,0,0,R T,http://www.youtube.com/channel/UCIt7Vu-Ca0hBtBOMvtCJqlA
564,"if Pant is bad, Vihari is his dad.",0,0,venko creators,http://www.youtube.com/channel/UC8K6QmUTy5740CeCK4q_XbQ
565,Hello Tamil irukinkla,3,1,K . PRAVEEN,http://www.youtube.com/channel/UCt-H2c4O0Ni7LeuE1svUc_Q
566,Akshay Kumar 😭,1,0,SEVAL INDIA,http://www.youtube.com/channel/UCs1RggqLFvu4T0pAAP6BjEA
567,Waiting for 1st test,0,0,Maheeth Anjan,http://www.youtube.com/channel/UCZLNbU-TkV4eEB17fljcwlA
568,"No Warner , No Smith, No Finch, No Labushange",0,1,MD Ibrahim,http://www.youtube.com/channel/UCVj9u-L1EoDMczLHF2qrpBg
569,"Bumrah been a better bowler, a good batsman recently but never been a good fielder😂😂",0,0,Abhishek Dhakal,http://www.youtube.com/channel/UCUuh_WXFqDcI-nkaTYRrexg
570,Who will win 1st Test 🤔?<br />India - even likes<br />Australia - odd likes,126,32,Franklin Jeno,http://www.youtube.com/channel/UCvYxoiRtL9Co7Tz85vJqdoQ
571,Always great to see shami in action 🔥🔥🔥<br />Outstanding bowling👏👏👏,1,0,Abhishek Somkuwar,http://www.youtube.com/channel/UC2oZwnlBOUedImin_qTPX7w
572,"Aaj ke video mai Akshay Kumar ji ka advertise q nehi aaya re,,aus,,bata abb",0,0,Shayari by Dip Deka,http://www.youtube.com/channel/UCiHiOFbNNAw2w_sDnlP6foQ
573,&quot;Any school and College student here&quot;,22,2,CRAZY CRAFT,http://www.youtube.com/channel/UCJiHEpqWm4Lx_tsWwV7QNrQ
574,"Ahh the video is to laggy, pls post your videos in 60fps pls",0,0,Vivek Santosh,http://www.youtube.com/channel/UCMhT6gPlJlllD--nWaHs9tQ
575,Saini worst player  of Indian team pls change saini,1,0,Sabesh Sha,http://www.youtube.com/channel/UCIBg-MqeLlp6HC8fxlzEoVw
576,Request for add good bowling reply,1,0,Surajit Das,http://www.youtube.com/channel/UCl-nLhFSfD-PY0AgVg-X8Hw
577,Wildermuth and McDermott be like <br />&quot; maine Pant se seekha hai &quot;,3,0,sathya udupa,http://www.youtube.com/channel/UCriFvuXKGHHPYvvEvJNn3YQ
578,"Who get ad of 24 patties, catles etc .....",0,0,yashapalsinh Gohil,http://www.youtube.com/channel/UCeVCGxpcf1oaBNqUbsHaJGQ
579,"Saini needs to learn that pace (140 kph) alone is not enough at this level, he must have other skills in his armoury such as the skill to move the ball both ways, reverse-swing it when it gets old and maintain a probing line and length to test the batsman&#39;s patience and concentration. With this kind of bowling he will keep getting plundered for runs especially in SENA countries.",0,2,VƗҜΔŞ,http://www.youtube.com/channel/UCf6f2C8dbiw883HVdobADPQ
580,Always talent wise Australia is way ahead of India.,0,4,Chris JC,http://www.youtube.com/channel/UC8vlCI1niTLN3QehjhjQ8FA
581,who is irritated by Akshay kumar&#39;s Ad.,1,0,Manthan Mishra,http://www.youtube.com/channel/UC9aan453N8mhVdwmMj9PbuA
582,Sometimes saini looks tired.. Great tonsee siraj bowling with that face.. 🔥🔥,2,0,GANESH NAGNURWAR,http://www.youtube.com/channel/UCwM16oaE1RzCyQ-nHaeDEvg
583,One from these two should get chance in main squad.Burns and Harris are not trustworthy!,0,0,Kazi Zawad Hosein,http://www.youtube.com/channel/UChcpt5Lg-yq7pLq7XAD5Liw
584,Seems we need Chahal Thakur Chahar to join the test squad.,0,2,K.Sachin,http://www.youtube.com/channel/UCIp16T72mSfpxEnwHHpA8Yw
585,"Hmm,  We couldn&#39;t win the game but were only able to pickup 4 wickets . SO the competition is Even . We are on par with Australia A. <br />Dunno what happens when they play against Australian  national side.",0,0,Babu Bs,http://www.youtube.com/channel/UC5Iwc8ExtxQUyKerYACGNbg
586,If Aus A team is so good for india then what will Aus Professional team do to the indian team<br /><br />Aus is just at another level in Test,22,11,SAL MAN,http://www.youtube.com/channel/UCGMtxISKaxQWRO740dI_iBQ
587,Nice,1,0,Its Nitesh,http://www.youtube.com/channel/UC4SnIOzlOq1MC3GYYTYA7YQ
588,Akshay we hate you,0,0,Mahi,http://www.youtube.com/channel/UCsoceRK2MQAPpHiIaGHEzBg
589,Indian fan like here👇<br />❤️❤️❤️,0,0,RYAN GAMING,http://www.youtube.com/channel/UCd9DQlbykZmt8Afpc4OBLAw
590,Help,0,0,BADGE 99 FANCLUB,http://www.youtube.com/channel/UCpj93XqnxbPz6qK_1YfdGxw
591,Upload aus <br />Viewers india who accept,0,0,Fear Minutes,http://www.youtube.com/channel/UCbON-usS2E3j6jp1lB2Fglw
592,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=2m47s"">2:47</a> think they banged",0,0,Preeshan Upadhyay,http://www.youtube.com/channel/UCxvjx5DOw3DCWZhL9u3HGQw
593,H,1,0,Mubin Ahamed,http://www.youtube.com/channel/UCk9VRyeEfBHgF0F9BPR9z9A
594,First akahai kumar ad iritating😑😑😬😬😬😠😠,1,0,ajith dhoni roman,http://www.youtube.com/channel/UC8AdmYu_yzcX36IbNSeRBIg
595,Waiting for Pant Sixpack. 🤔🤔🤔🤔🤔🤔,3,0,Nass Pees,http://www.youtube.com/channel/UC1IEBMBBcSbSX2iv_4gsxfg
596,Excluding shami all indian bowlers are below average.,0,0,Ahmad Khan Niazi,http://www.youtube.com/channel/UCxfd6nvPjRpTf_1FZeqeWHA
597,I didnt understand why was it showing Aus trail and not Aus need to win when it was the 4th innings of the match. Also wht was only 76 over played instead of 90. Can someone help enlighten me plz.,0,2,Subhadeep Das,http://www.youtube.com/channel/UCIe8BUgG6SFUd7QcJqkETeA
598,Missing Virat Kohli ❤️😭,0,0,Hemnath V,http://www.youtube.com/channel/UC9BasO5zoOePHYBUpgo_Q-A
599,When was this match played,3,0,hehe haha,http://www.youtube.com/channel/UCxeN7juRrkQiDVyrAx2Casw
600,Aagaya akshay kumar ka video,1,0,DK DK,http://www.youtube.com/channel/UC-uA14_mqxU8ResjXqmeqBQ
601,Where is siraj wicket,1,0,Mohd Mohsin Ahmed,http://www.youtube.com/channel/UC49xD0cXAXhNCTKufVlxtNA
602,India cannot even win a practice match with Australia A then you can easily predict the result of this series easily,8,1,Aryan Sabharwal,http://www.youtube.com/channel/UCGpDCREMIGsErSZM3XrBr4A
603,Kis kis ko akshay ka ad (32 cutlet) psnd ni hai.,0,0,shaurabh kumar singh,http://www.youtube.com/channel/UCHYTUpSl3ijD9VSLhV-8Cbw
604,India will crush Australians in test matches,2,0,Sports Updates by Chandan,http://www.youtube.com/channel/UCdEtpnaEyqVJ3p5Xm3OqMEg
605,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=4m00s"">4:00</a> Saini has disappointed all of us",6,15,hritik pawar,http://www.youtube.com/channel/UCWTh332J5IR1UUas5_prcDA
606,Is there a frame rate issue in this video ?,0,0,Suraj Madhu,http://www.youtube.com/channel/UCT_Zqn-VyIfw1N68AvNIdJA
607,Looks like the entire series is  scripted .....both teams trying to gift early advantage and momentum to the opposition.... equal honors 3-3 to both sides in white ball format and if these practice matches are any indication to whats coming wont b surprised if the tests are also shared 2-2,0,0,Amit M,http://www.youtube.com/channel/UCPDw2FN32jImkybmJUsYhFg
608,Why was Prithvi Shaw bowling oooof - _-,0,0,Jayesh Shrivastava,http://www.youtube.com/channel/UCdVz-no4LKzeiGQ7rMuHCdQ
609,Australia has talent ie sports ie rugby but mostly cricket by Steve Irungu,10,2,steve irungu,http://www.youtube.com/channel/UCnLzWM5OsQZzUvJCzXVALlw
610,how can we beat australia we cant even beat australia A,0,0,akhilesh,http://www.youtube.com/channel/UCtpBUAbZN94naw70sMg_Fgg
611,Fans are waiting for highlights<br />Le akshay : Hold My cutlets..,85,1,Ankit Rawat,http://www.youtube.com/channel/UCRo1fuQ5kH9yBsGny_uZmpA
612,"32 cuttlets,24 patties 🤬🤬🤬",0,0,Rohit Singh,http://www.youtube.com/channel/UCnQTaQotLBx6gwomaHB64YA
613,Top 3 boundary by Alex Carrey lajawab ❤️❤️,0,0,Motivation for study,http://www.youtube.com/channel/UCAu_OjNvQV14EUlq8WijNsA
614,<b>The match slipped when they didn&#39;t let them bat for an hour or so at the end of day 2.</b>,8,4,Neev Gupta,http://www.youtube.com/channel/UCPqbjL1JvMasDJg2BGJ4kBw
615,An Australia C team giving a tough fight to this Indian line up. Good to see kohli running off to India after first test. Otherwise it would have been his last series as a captain! And yes I know that Rahane was captaining this side.,0,0,Ajinkya Naik Gaonkar,http://www.youtube.com/channel/UCUtOW-QJ_EHaAga5NJZWxkA
616,"Drop Burns, Bring in Shaun Marsh.",0,0,Spawn Neverland,http://www.youtube.com/channel/UCw0S8n5uD0oucXMG6mMBhkw
617,32 cutlet 20 patties khawa deta hae aUs,0,0,ritik creation,http://www.youtube.com/channel/UCEZmzMzCL4O0zOaFtwx1k0w
618,<b>Why only ad of  Cardekho in this channel</b>,1,0,MD WAHID SARWAR,http://www.youtube.com/channel/UCbo73wh_Yye3ungRkpq84vg
619,Baap ka dada ka bhai ka sabka badla legi re meri india first test mein😏,2,1,Captain Sameer,http://www.youtube.com/channel/UCxHo25U6CuJb2hNfImw8XJw
620,"Too bad they didn&#39;t pick Umesh Yadav &amp; went for Siraj-Saini. Think they&#39;ll pick Bumrah, Shami, Siraj, Ashwin &amp; Kuldeep/Saini.",4,0,Gokul On Fire,http://www.youtube.com/channel/UCJL1_Wyi8aMOslwOB5eMlVw
621,How could Australia trail in 4th innings,1,0,VISHNUKANT MISHRA,http://www.youtube.com/channel/UC4kS-_4g_9JLCYbXMKDrZ3A
622,😟😣*WHO IS IRRITATED BY AKSHAY KUMAR ADS* <br />👇👇*LIKE*,1,0,VTA SPOIDY GAMING,http://www.youtube.com/channel/UCAuKzIRl7d78U69m_dH1Zog
623,Prithvi to meri tarah takla ho gaya,0,0,Nitesh Vasava,http://www.youtube.com/channel/UChl7XIwQ-tjM8wGyfg_HIgw
624,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=2m47s"">2:47</a> &quot;More Runs&quot;<br />Such perfect sync!",36,2,Shubham Agarwal,http://www.youtube.com/channel/UCYss-n04ZWw11SZWjDMUtuw
625,Insufficient penetration after new ball. That is why we needed Ishant,0,0,Akshat Aayush,http://www.youtube.com/channel/UCn5GLxi67fSMSmdWuxFnASA
626,Come on India ❤️,0,0,Rahul Kumar,http://www.youtube.com/channel/UCRYqQ1WnyDMnQJcppYmfWRQ
627,Nice,0,0,cricket love match,http://www.youtube.com/channel/UCCbQgRCqrf2MZiL7TlrGP8w
628,From which angle Prithvi Shaw looks like a player of Indian team?,0,1,amit aka prince balpur estate,http://www.youtube.com/channel/UCWCMq6GYOqyL_699GLTIpig
629,Who like test match more than odi and T20<br />👇,0,0,Parth Modh,http://www.youtube.com/channel/UCNKIwXNXJw3ufo_UptLacAg
630,mujhe ye samajh nehi aya declare kyo kiya india ne ye match jeetna jaruri nehi hai batsman ko practice karana tha adha din aur batting karna tha,0,0,Papon Patowary,http://www.youtube.com/channel/UCHsotvt5QQ0Jq42jNlijNHg
631,Indeed wins heart,1,1,Prachi Tripathi,http://www.youtube.com/channel/UCp2tKuZbEogGq18Ct6W2L5A
632,"Bhai mere, nahi bechni gadi mujhe.",0,0,Rohit Goyal,http://www.youtube.com/channel/UCfzE6kiTsLaZo2dl09e0Haw
633,Just have a glance on Bumrah Economy <br />👇,0,0,Parth Modh,http://www.youtube.com/channel/UCNKIwXNXJw3ufo_UptLacAg
634,Any one else also saw that the frame rates are dropping??? <br />I thought my phone is lagging,15,1,Pratham Kumar 20-2146,http://www.youtube.com/channel/UCHK0QlWX29-Az-2VMbNvwgA
635,हिन्दी वाला डाला करो यार,0,0,kunal jee one,http://www.youtube.com/channel/UCRTiANKYv0MbqE6SHvEcwjQ
636,My gully kid bowls better than pritvi shaw 😂😂 <br />Seems like they wanted to give rest to pacers,1,0,Mohit Singhvi,http://www.youtube.com/channel/UCSk7Q9ZpwFPFL53Lqc4BnnQ
637,Who is irritated of Akshay Add <br />👇,0,0,Parth Modh,http://www.youtube.com/channel/UCNKIwXNXJw3ufo_UptLacAg
638,&quot;One of the people who like this you will be a billionaire one day&quot;<br />&quot;Good luck....😂😂😂........,7,1,Anushka Sen,http://www.youtube.com/channel/UC3bVG-EZK3EyTDIifdcrfdA
639,Saini is leaking runs like in ODI/T20 😑,0,0,Bala Murugan,http://www.youtube.com/channel/UCH4spxyvb7HM2obl9Oxc0xA
640,Remove akshay i hate this guy,0,0,love me,http://www.youtube.com/channel/UCAgBg7HrNICoUbi9VbFnCkg
641,Christmas on the Way 🤶Can Anyone Be my Santa 🤶🤶<br />My wish <br />👇🏿👇🏿<br />👇👇<br />Iphone 12 pro or Subscribe My Channel <br />PLEASE FULLFILL MY WISH AND BE MY 🎅 🔥🔥,1,0,Xpark Gaming,http://www.youtube.com/channel/UCi7JpNr2lKssqTOzq40J6KA
642,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=0m01s"">0:01</a>Lavde akshay kumar",10,0,Sumit Verma 333,http://www.youtube.com/channel/UCgotRROqg0xW7JvwuFN0MMQ
643,India should have win.they had momentum and they were in nice position to win this game.,2,2,Anurag Shukla,http://www.youtube.com/channel/UCCA4ocUqdTtAXPbN9mrfntA
644,Best of Luck Australia,0,0,Ashiqur Rahaman,http://www.youtube.com/channel/UCjLaZ2i2tbGGHbdVZgiNZGg
645,Australia 💕💕....,0,0,History likers A past,http://www.youtube.com/channel/UCVjCwTPR7W59mkHBLKbZvdA
646,"I don&#39;t know why this saini is playing with indian team?? Just becuase of rcb,,,,, so many good bowlers are not getting chance in team",1,1,Jai Shivaji Jai Bhavani,http://www.youtube.com/channel/UCczx4OtrcBXtROzpV6pC3qA
647,Ye kya baat hui 1st day pink ball se bowlers ko itni acchi madad fir 2nd n 3rd ko itni thukai.,1,0,Alkane dust,http://www.youtube.com/channel/UCw1DrKV0H573KB4IIMKFI1g
648,Saini just a fast faaltuu bowler.,0,1,HEMANT D RATHOD,http://www.youtube.com/channel/UC7DlLvSnxT8GTzFJ4dzldDQ
649,"Rahane ,what a captain...future Captain",1,0,SoNet GeOrge,http://www.youtube.com/channel/UCh1CtkH9fPS5Ha9Z8IGhvSg
650,Shaw look 40 in his 20s,0,0,Gda 420,http://www.youtube.com/channel/UCpAN5p1G8Fq7WzbNeRHffbQ
651,🥰🥰🥰 well played,1,0,rock star,http://www.youtube.com/channel/UCJYIRcGX08bNmb6mprg5OEg
652,"Low level of cricket , elite players are  missing.",0,0,dheeraj choudhary,http://www.youtube.com/channel/UC3GgmraVRAsqQsXzjxTrW-g
653,ChobisPatttisAkshayyyyhaaaa,0,0,jithin k,http://www.youtube.com/channel/UCHcJTHxJbGAyrVfrIHIRPVw
654,Look at parthvi shah&#39;s body 😂😂😂,3,10,Choudhary,http://www.youtube.com/channel/UC9ha1oUVkae5xnwUeHeIBaQ
655,Saini just not able to get out of ipl mode...maar pe maar...,0,0,Tushar Jaglan,http://www.youtube.com/channel/UC848pl1oGvrtgjkX_sXYjqw
656,Thought of Australia will crumbled down but great fought back from 2 Young batsman well❤️,22,5,Ann Sony,http://www.youtube.com/channel/UCexe2-cJEPG51JTn22qJiUg
657,Vintage Indian bowling,0,0,Tushar Jaglan,http://www.youtube.com/channel/UC848pl1oGvrtgjkX_sXYjqw
658,"<b>*KINDLY SUPPORT ME*</b><br /><br />Myself Barnali Adhikary a private tutor from Hooghly, WB, India, I live with my mother. My father had passed away, I  am having no siblings,  I have lost all of my tutions due to lockdown situation &amp; being the only earning member of the family, going through extreme financial crisis, having no other sources of help... my mother, a home maker, is suffering from chronic diabetes &amp; high BP along with kidney problems, can&#39;t afford to continue with her treatment &amp; can&#39;t buy urgent medicines for her, also unable to buy groceries and vegetables to sustain the daily needs to survive, hence requesting earnestly for your kind support urgently, don&#39;t make obnoxious comments kindly and it&#39;s not any scam or fraudulence at all. A little bit of contribution could save our lives, hence contribute as per your capability..(contribute whatever you can via Google pay/phonepe/paytm number..9163429620,..... UPI ID..9163429620@upi or 9163429620@apl), or, (Barnali Adhikary<br />State Bank of India<br />Sahaganj Branch (2115)<br />Savings Account no. 39570166343<br />IFSC code.....SBIN0002115)people who sincerely want to contribute can call or sms on 9163429620...my regards to all......🙏",0,2,Barnali Adhikary,http://www.youtube.com/channel/UCqq5B87VOARc68zK9jES9iA
659,That sound when ball meets the bat 😍,5,1,Sasi Kiran,http://www.youtube.com/channel/UCS98c8Lw_X-XbuLQjRLfGWQ
660,Where&#39;s Bhuvneshwar,1,0,Dharmil patel,http://www.youtube.com/channel/UCGyWCGLNF6q-pL76RYDz62Q
661,Waiting for this video on trending page😆😆,1,2,Kushal Gupta,http://www.youtube.com/channel/UC183Hf0IJApaXA9adzqTp5g
662,Interesting match,0,0,ATV all type video,http://www.youtube.com/channel/UCcXKgud0z2UeqAkLU3gX-eg
663,Akshy Kumar ke add 32 cutlets se Kaun pareshan hai,0,0,Mayank Yadav,http://www.youtube.com/channel/UCTnniJApYM3CbQaJujPykFA
664,Aus: Watch Our Two Centuries.<br /><br />Indian Viewers: Thank God No AK Ad <b>Choubees Patties</b> at Beginning.,500,24,1 7,http://www.youtube.com/channel/UCboUT9sJ0zQqetE6TtTK-sQ
665,People seeing ind vs aus practice matches<br />While others teams be like; You got a channel for practice matches,0,1,Abomination X,http://www.youtube.com/channel/UCf4nTu94Snqk6Ktil7wHqWA
666,3 day test ?,2,0,Sanmay Avhad,http://www.youtube.com/channel/UC2lRs9TBJCJVUrY4DgWS_gA
667,Tommy,0,0,राजीव दीक्षित official,http://www.youtube.com/channel/UCS48flbwUhnyuCVHS6e7W2Q
668,Mayank Agrawal is a good bowler also .<br />Applause,1,0,Tejas V.P,http://www.youtube.com/channel/UC3H_AwQvdKesk_bUZ_MXHmA
669,This is the best cricketing site..,0,0,Raj mukherjee,http://www.youtube.com/channel/UCYRyFWPgl1Ses6nhnN803YQ
670,Nice Match,0,0,Umesh Pawar,http://www.youtube.com/channel/UCYdTybD7_QWWS2TJHuJkuSA
671,Bumrah- The catch dropper,0,0,Deepak Kaushik,http://www.youtube.com/channel/UCSHc_78YRduHSb3_pCrpTOw
672,Everything is going 50 50 towards both sides <br />Odi : aus.   And T20: ind<br /><br />Practice match draw :Indian players and aus players both have 2 hundred s <br /><br />So test match is going to draw 😂😂😂<br /><br />2 india and 2 aus😂😂😂,1,0,Kareena Kapoor,http://www.youtube.com/channel/UCcAWkhtVQ0VtJFr2rMu1Gww
673,Everything is going 50 50 towards both sides <br />Odi : aus.   And T20: ind<br /><br />Practice match draw :Indian players and aus players both have 2 hundred s <br /><br />So test match is going to draw 😂😂😂<br /><br />2 india and 2 aus😂😂😂,0,0,Kareena Kapoor,http://www.youtube.com/channel/UCcAWkhtVQ0VtJFr2rMu1Gww
674,Ab yahaa aak yah mat bolna ki jite nhi India ne yaha jitne k liy nhi kheli jitna hota to Kal hi declear kr deta or shami aur bumrah se maximum Overs ki attack karwata yaha india ne Different situation me batting and bowling ki or behavior of pitch dekha  taki test match me apni plan execute kr sake 😎😎😎,1,0,Kareena Kapoor,http://www.youtube.com/channel/UCcAWkhtVQ0VtJFr2rMu1Gww
675,Ab yahaa aak yah mat bolna ki jite nhi India ne yaha jitne k liy nhi kheli jitna hota to Kal hi declear kr deta or shami aur bumrah se maximum Overs ki attack karwata yaha india ne Different situation me batting and bowling ki or behavior of pitch dekha  taki test match me apni plan execute kr sake 😎😎😎,1,0,Kareena Kapoor,http://www.youtube.com/channel/UCcAWkhtVQ0VtJFr2rMu1Gww
676,Ab yahaa aak yah mat bolna ki jite nhi India ne yaha jitne k liy nhi kheli jitna hota to Kal hi declear kr deta or shami aur bumrah se maximum Overs ki attack karwata yaha india ne Different situation me batting and bowling ki or behavior of pitch dekha  taki test match me apni plan execute kr sake 😎😎😎,0,1,Kareena Kapoor,http://www.youtube.com/channel/UCcAWkhtVQ0VtJFr2rMu1Gww
677,Irritated from the Akshay kumars Ad😂😒,0,0,Siddhant Rakshit,http://www.youtube.com/channel/UCiSHk_g-G_eSZDrvFG7RoOw
678,Ab yahaa aak yah mat bolna ki jite nhi India ne yaha jitne k liy nhi kheli jitna hota to Kal hi declear kr deta or shami aur bumrah se maximum Overs ki attack karwata yaha india ne Different situation me batting and bowling ki or behavior of pitch dekha  taki test match me apni plan execute kr sake 😎😎😎,1,0,Kareena Kapoor,http://www.youtube.com/channel/UCcAWkhtVQ0VtJFr2rMu1Gww
679,Visit my YouTube channel,0,0,Khabri Mihir,http://www.youtube.com/channel/UCc2vGkz-pLv_J6TJ55fDocg
680,No one <br />Literally no one <br /><br /><br /><br /><br />Akshay Kumar opening and finishing<br />The match <br />Only those will know who are annoyed by 24...35 😠,8,0,AshGamer yt,http://www.youtube.com/channel/UCXQ2uR4iHWPHcMWd1CvxCMA
681,Now they again put that Akshay Kumar ad 😔😔,1,0,ROYALSTARS GAMES,http://www.youtube.com/channel/UCnFwbBk4kUEzbsNJh6yskTA
682,ye dravid ne bhi preshan kr lia,1,0,Prashant Chauhan,http://www.youtube.com/channel/UCj0XwgQbsHafrO0gu3OSyUg
683,"<b>Rishab ne aaj vi catch chora,worst Keeper</b>",0,0,Young Stunner Fan,http://www.youtube.com/channel/UCiRazOZ-Xu9cjkDbd95FzYA
684,2 trah k insan hote h<br />pehle jo debate isly krte h taki schai Jan ske<br />Dusre jo debate isly krte h taki khud ko sahi prove kr ske chahe kuch ho jay aur aise typ k log apke reasoning ka answer ni de Paynge to bat ghumanynge<br />To moral of the story : dusre type ke log cancer se kam ni h inse dur rhe... <br /><br />janhit me jari,238,60,Tsment ONIX,http://www.youtube.com/channel/UCD08P2g89unCNlJKYdpgDyw
685,Check my channel for funny videos,0,0,FUNNY YRF,http://www.youtube.com/channel/UCeTvRoo4ZR_X1Uhgv8by7zg
686,24 patties kitni baar bolega akshay kumar🤫☹️(Ad😂),122,6,Gamer Shruti,http://www.youtube.com/channel/UCW5zkQ5NgO-xXhdGStHJkbQ
687,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=5m04s"">5:04</a> , <a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=5m26s"">5:26</a> , <a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=5m35s"">5:35</a> ❤️ treat to eyes and ears.",1,0,aatif 457,http://www.youtube.com/channel/UC7QXYOGkqIjIMoNx0E8puLg
688,MCdermott&#39;s Cover drive shots were OP,32,5,Debasish das,http://www.youtube.com/channel/UCzrqHA-StP3bhuC5oWbDe7A
689,The woman commentator&#39;s  voice is such cricducing ☺,2,0,Harshit S,http://www.youtube.com/channel/UCDiZ644wERGB8UE3qVjtHrw
690,Aus A ne hi Indian bowlers ki band baja di,0,0,Santosh Sharma,http://www.youtube.com/channel/UCD7BPxJoAuwIIaqjU_I27lw
691,Prithvi shaw bowling 😂,14,3,Vineet Sharma,http://www.youtube.com/channel/UCk03acReg9TaS6PGPfj0AJw
692,The biggest mistake of India was to giving ball to Saini and Vihari over after over,0,2,Yogesh Sahu,http://www.youtube.com/channel/UCtyx97OBttiG_OYwGTLkbYw
693,32 Cutlet Ka Ma Ka Bosda,0,0,Shiva Amirishetti,http://www.youtube.com/channel/UCbGuq3SzEF0HvApVe9aG-ww
694,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=6m40s"">6:40</a>",3,0,TOP 5,http://www.youtube.com/channel/UCtq6mmf654w-FjS1YZ-nT9g
695,Why so long ad&#39;s on this channel<br />So another 👎,0,0,Musaib Wani,http://www.youtube.com/channel/UC7R2S9aeTubML6ImfMDCeQQ
